node,sample_idx,label,n_nodes,n_edges,is_phisher,out_degree,in_degree,direction_ratio,max_out_amount,min_out_amount,avg_out_amount,max_in_amount,min_in_amount,avg_in_amount,account_balance,lifetime_days,active_days,freq_out_short,freq_in_short,freq_out_long,freq_in_long,short_long_out_ratio,short_long_in_ratio,katz_centrality,betweenness_centrality,degree_centrality,closeness_centrality,clustering_coefficient,eigenvector_centrality,in_degree_centrality,out_degree_centrality
0x24e9f3e65e4cf87f31d30bf2bacd7bc74f7a4305,520,0,10167,33298,False,0,4,0.0,0.0,0.0,0.0,0.3532,0.01,0.204296,0.817185,0,2,0.0,0.133333,0.0,0.022222,0.0,6.0,0.01030677,0.0,0.00019673,0.12586905,0.0,0.0,0.00019673,0.0
0x8f8b0d2adeb6fbd9390e870df31b07ed63acecec,917,0,9554,33347,False,4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,3,0.133333,0.0,0.022222,0.0,6.0,0.0,0.009645,0.0,0.00031404,0.0,0.0,0.0,0.0,0.00031404
0x11ae3208d4f96e76c43ac9ec1111a923773741a2,923,0,8433,10549,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.00985518,0.0,0.0001186,0.0,0.0,0.0,0.0,0.0001186
0xc438b4c0dfbb1593be6dee03bbd1a84bb3aa6213,6,1,2559,335709,True,41,1531,0.026081,10.4982,0.00085,1.041618,9.74775,0.0,0.029211,2.016287,433,255,0.0,0.2,0.0,0.411111,0.0,0.486486,0.06166876,0.00024875,0.17318217,0.35944538,0.000143,0.0,0.17279124,0.00039093
0x375754d07c62922b9d86d461ee761d4ce0e751df,732,0,4857,13010,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01347868,0.0,0.00020593,0.0,0.0,0.0,0.0,0.00020593
0x590679bd9b8c452b95be13a4cae4f65ff93d6109,466,1,1504,15580,True,9,2,0.818182,80.0,0.0,27.778717,250.0,0.02,125.01,0.011545,0,1,0.3,0.066667,0.05,0.011111,6.0,5.999999,0.02542364,0.00011473,0.00332668,0.02072408,0.3,0.0,0.00133067,0.00199601
0x15d16a2073735251e663d96e3647f68e571bcbd3,98,1,10771,156288,True,1,7,0.125,5.61914,5.61914,5.61914,1.493095,0.5,0.802857,0.000861,5,4,0.033333,0.233333,0.005556,0.038889,5.999999,6.0,0.0098914,0.0,0.00064995,0.06866098,0.0,6.2e-07,0.0005571,9.285e-05
0x43e9e7e65bcd75572d9ea568ab02923d3cc38398,267,1,6846,33698,True,4,2,0.666667,0.0,0.0,0.0,0.041,0.01,0.0255,0.051,40,4,0.1,0.033333,0.022222,0.011111,4.5,3.0,0.01211832,0.0,0.00043828,0.00347008,0.33333333,0.0,0.00029218,0.00014609
0x50f51d3ec96b10c6515fc2b08bf68cc767cbf142,358,1,42,228,True,2,2,0.5,0.098559,0.061822,0.080191,0.1,0.063,0.0815,0.002619,1,3,0.066667,0.066667,0.011111,0.011111,5.999999,5.999999,0.15401478,0.00609756,0.04878049,0.1283697,0.0,0.00013992,0.02439024,0.02439024
0x2c46e5b4fc1cf1f01b01272ce28390508e975589,869,0,28445,42895,False,5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3,0.166667,0.0,0.027778,0.0,6.0,0.0,0.00527217,0.0,0.00014063,0.0,0.0,0.0,0.0,0.00014063
0x87a8fd133dbb3e9bdd7e0e901f3ba8c05c1de19b,799,0,6992,13656,False,1,0,1.0,0.98,0.98,0.98,0.0,0.0,0.0,-0.98,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01097922,0.0,0.00014304,0.0,0.0,0.0,0.0,0.00014304
0x46a5f60bbfd005e46befd2e1677ce8fd6b3d1676,381,1,8130,336208,True,11,9,0.55,1.409783,0.047869,0.416016,1.364593,0.1,0.509771,0.01176,7,8,0.366667,0.3,0.061111,0.05,6.0,6.0,0.01135499,0.0001536,0.00246033,0.0889053,0.04210526,0.0,0.00110715,0.00135318
0xd3b844053ce430202af28742642ffa1bf58c9a1c,632,0,4889,12266,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01343168,0.0,0.00020458,0.0,0.0,0.0,0.0,0.00020458
0xaff9e40f9b245b15a1d1bb45516ca213e682fa81,382,1,3356,119100,True,2,22,0.083333,10.3599,6.997,8.67845,3.481186,0.02,0.789087,0.003005,33,7,0.066667,0.066667,0.011111,0.122222,5.999999,0.545455,0.0189998,0.00055809,0.00685544,0.21033338,0.0,0.0,0.00625931,0.00059613
0x0e3e2414af7b60c108ad9ea85aa268da703e8287,491,1,73,250,True,1,2,0.333333,0.045283,0.045283,0.045283,0.05,0.046206,0.048103,0.050924,0,1,0.033333,0.066667,0.005556,0.011111,5.999999,5.999999,0.11722632,0.01095462,0.04166667,0.23963224,0.0,0.00018281,0.02777778,0.01388889
0xac527d48ee626113c043ab4172979caad16a35b4,119,1,7366,29784,True,3,1,0.75,0.207767,3.8e-05,0.06942,0.213867,0.213867,0.213867,0.005607,17,3,0.1,0.033333,0.016667,0.005556,6.0,5.999999,0.01152583,0.0,0.00027155,0.04458622,0.0,0.0,0.00013578,0.00013578
0x5dd289a6d582530957f8b9d8910a784c9765a2de,901,0,4943,11343,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01335383,0.0,0.00020235,0.0,0.0,0.0,0.0,0.00020235
0x700cab1dff0b8951a34bb5e44930ed87c1a5d17a,251,1,115656,1379115,True,196,277,0.414376,16.242295,0.038712,0.856008,19.002456,0.014819,0.6059,0.056807,248,181,0.333333,0.733333,0.716667,0.738889,0.465116,0.992481,0.00880505,0.01865167,0.00323376,0.20320957,0.00934701,1e-08,0.00184168,0.00139207
0x2774b600e8d1f496c58863a15d7dc7b8f90955ea,524,0,9831,26736,False,1,0,1.0,0.474726,0.474726,0.474726,0.0,0.0,0.0,-0.474726,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.0089846,0.0,0.00010173,0.0,0.0,0.0,0.0,0.00010173
0xcb1f2e123880d4537451f0c35efeeec08088925e,10,1,35,301,True,1,2,0.333333,46.204849,46.204849,46.204849,32.37655,13.828719,23.102635,0.00042,11,2,0.033333,0.066667,0.005556,0.011111,5.999999,5.999999,0.1695324,0.05080214,0.08823529,0.47107843,0.0,0.00317894,0.05882353,0.02941176
0x879a965b7fc2aecc808942010a68af66e0490355,197,1,14620,247045,True,10,12,0.454545,0.859584,0.003976,0.205669,0.629,0.013832,0.171779,0.004662,321,18,0.033333,0.0,0.027778,0.033333,1.2,0.0,0.00867238,6.294e-05,0.00143649,0.02744339,0.00952381,0.0,0.00075245,0.00068404
0xbccef24b6c88c7fa9fd7f8606636c06f517a7721,604,0,185,22442,False,0,1,0.0,0.0,0.0,0.0,0.0155,0.0155,0.0155,0.0155,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.07311134,0.0,0.00543478,0.17528244,0.0,6.37e-05,0.00543478,0.0
0xaee88e91571fd169dff54b2df983757538a12403,82,1,12748,461573,True,4,2,0.666667,1.0,0.0,0.253274,1.008,0.01,0.509,0.004904,81,3,0.066667,0.033333,0.022222,0.011111,3.0,3.0,0.00855933,0.0,0.00039225,0.1043878,0.33333333,0.0,0.0001569,0.00023535
0x5aa04dd46856f5bf2c6857ddcffb66373940b4e1,784,0,447,10073,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.04679447,0.0,0.00224215,0.0,0.0,0.0,0.0,0.00224215
0x58300e796e98a8cbde3264b6d3e30412295bf457,588,0,7004,11411,False,1,0,1.0,4.999307,4.999307,4.999307,0.0,0.0,0.0,-4.999307,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01099522,0.0,0.0001428,0.0,0.0,0.0,0.0,0.0001428
0x862cd5fca8c3e23ae09fd2763e73b3a5a0c2484d,798,0,2237,2443,False,0,1,0.0,0.0,0.0,0.0,0.058832,0.058832,0.058832,0.058832,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.02114181,0.0,0.00044723,0.0005963,0.0,0.0,0.00044723,0.0
0x1b229f5c45d4b8dd15b1bb6dcb2e8f7253f7508c,240,1,82891,1104283,True,201,356,0.360862,45.0,0.001,0.731978,10.495819,0.010441,0.411367,-0.681174,65,57,0.133333,3.633333,1.116667,1.977778,0.119403,1.837079,0.00923916,0.00091949,0.00488599,0.18394719,0.00071602,1e-08,0.00275063,0.00213536
0x088cdf3a6d315e44d1804de3dc26dac876af6c47,291,1,30037,677332,True,57,57,0.5,10.630602,0.09979,1.401999,10.63077,0.1,1.402183,0.010479,170,43,0.233333,0.233333,0.316667,0.316667,0.736842,0.736842,0.00826105,0.0,0.00179784,0.20342581,0.0118798,0.0,0.00173126,6.659e-05
0x8f6834fbdab78677bd0200aa4dc86f1fef43eb14,212,1,1470,12616,True,2,1,0.666667,0.009101,0.0,0.004551,0.01,0.01,0.01,0.000899,0,1,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.02559814,0.0,0.00204221,0.0105514,1.0,0.0,0.00068074,0.00136147
0x4b93155fdd00c9d234fdcf34bc1cce4d33405c10,718,0,7813,256097,False,0,1,0.0,0.0,0.0,0.0,10.429591,10.429591,10.429591,10.429591,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.01121365,0.0,0.00012801,0.2953176,0.0,7.459e-05,0.00012801,0.0
0x81c8b2fee8b1564ceab4b3381b2ee56855fcfefe,360,1,68,1131,True,5,3,0.625,5.402369,0.034403,1.326272,3.5,0.44,2.211258,0.002415,161,8,0.033333,0.0,0.027778,0.016667,1.2,0.0,0.122329,0.05879692,0.11940299,0.39958623,0.0,5.161e-05,0.04477612,0.07462687
0x997e147ab0101d975b85e3487f87171ae42f84f5,450,1,66095,864303,True,47,45,0.51087,1.607083,0.0,0.071288,1.607902,1e-06,0.075216,0.034192,179,14,0.6,1.033333,0.261111,0.25,2.297872,4.133333,0.00440362,0.00035716,0.00107423,0.04684218,0.0405311,0.0,0.00055981,0.00051442
0xe53e25d2cef53a5dcff3430bf266c93ebbcc0535,228,1,22017,123477,True,17,8,0.68,0.011,0.0,0.00421,0.0214,0.0025,0.012366,0.027363,116,14,0.133333,0.066667,0.094444,0.044444,1.411765,1.5,0.00618467,2.871e-05,0.00068132,0.01507061,0.0,0.0,0.00013626,0.00054506
0xf3376b5ca1d80b0113e9cce79cfd5a67efd72061,951,0,5301,21365,False,6,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.2,0.0,0.033333,0.0,6.0,0.0,0.01331494,0.0,0.00056604,0.0,0.0,0.0,0.0,0.00056604
0xf1af7da378c497da91c526424c80979150dc85db,947,0,273,843,False,0,1,0.0,0.0,0.0,0.0,0.000187,0.000187,0.000187,0.000187,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.0604929,0.0,0.00367647,0.02796053,0.0,2e-08,0.00367647,0.0
0x3a35d75780050b0bd560805055ece41737ccddb2,797,0,5173,8645,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01302079,0.0,0.00019335,0.0,0.0,0.0,0.0,0.00019335
0xa4a19cacbeca122b7531b7d0cd9df27375ed4db6,502,0,3452,45047,False,0,2,0.0,0.0,0.0,0.0,9.995,0.98416,5.48958,10.97916,0,1,0.0,0.066667,0.0,0.011111,0.0,5.999999,0.0174668,0.0,0.00057954,0.2290629,0.0,1e-08,0.00057954,0.0
0x61343265fa886ed0a4b911b64e4c9cf54c056f27,465,1,16125,40577,True,4,3,0.571429,0.0,0.0,0.0,0.000241,5e-05,0.000117,0.000351,29,4,0.133333,0.1,0.022222,0.016667,6.0,6.0,0.00722875,0.0,0.0003101,0.00461045,0.1,0.0,0.00012404,0.00018606
0xdfb2f1b76ccd881a6444548185ca0b1f031e0ccd,363,1,32000,191860,True,13,8,0.619048,0.01442,0.0,0.001114,0.0146,4.1e-05,0.001984,0.001392,218,13,0.033333,0.0,0.05,0.027778,0.666667,0.0,0.00556179,1.303e-05,0.00065627,0.04809531,0.1,0.0,0.00025001,0.00040626
0x2bfb0d8b2602ac04fccf7e0d0e1a45060725e692,469,1,81,4354,True,9,8,0.529412,0.059895,0.003884,0.011722,0.06,0.004,0.013306,0.000956,89,12,0.133333,0.1,0.05,0.044444,2.666667,2.25,0.10929189,0.00696203,0.025,0.21801802,0.0,3.3e-07,0.0125,0.0125
0x00c212762d47c41b203b7e015a393369277ce510,936,0,15695,28447,False,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.066667,0.0,0.011111,0.0,5.999999,0.0,0.00714125,0.0,0.00012744,0.0,0.0,0.0,0.0,0.00012744
0x736e84b9b73cf7372c341d679a9ba0284cbd68b3,429,1,1075,17010,True,4,2,0.666667,0.009098,0.0,0.004549,0.01,0.01,0.01,0.001804,28,2,0.133333,0.066667,0.022222,0.011111,6.0,5.999999,0.03024906,0.0,0.0027933,0.37156529,0.0,2.19e-05,0.0009311,0.0018622
0x37c81cc9ff71d0f97849a947bf22e8e529b72230,8,1,128969,944932,True,66,26,0.717391,82.0,0.0,1.30697,23.574762,0.079358,3.324544,0.178135,43,9,1.8,0.066667,0.366667,0.144444,4.909091,0.461538,0.00288548,9.58e-06,0.00053502,0.01588758,0.03906936,0.0,0.00017058,0.00036443
0xa6702737d2792160db27ec282aa07530368fff7d,156,1,3974,85429,True,5,2,0.714286,0.008771,0.0,0.003175,0.01,0.01,0.01,0.004123,0,1,0.166667,0.066667,0.027778,0.011111,6.0,5.999999,0.01533507,0.0,0.0010068,0.03851284,0.66666667,0.0,0.0002517,0.0007551
0x08ce2e1eb74a452a92a5a8044b18e9882ee1f326,542,0,4133,25684,False,0,2,0.0,0.0,0.0,0.0,0.267,0.019,0.143,0.286,0,1,0.0,0.066667,0.0,0.011111,0.0,5.999999,0.01554949,0.0,0.00024201,0.056782,0.0,0.0,0.00024201,0.0
0xf6861fae2e382a1b7d5bba6ccb8280e96032fd83,441,1,9356,102152,True,5,2,0.714286,0.0044,0.0,0.001117,0.004515,0.002,0.003257,0.000931,15,4,0.166667,0.066667,0.027778,0.011111,6.0,5.999999,0.01070548,0.01961471,0.00053447,0.19824581,0.33333333,0.0,0.00021379,0.00032068
0x170c2f3e263c62ea5a2a4283f4fef9e4489e4c16,483,1,125290,814343,True,71,26,0.731959,0.010737,0.0,0.000285,0.01,1e-05,0.000766,-0.000333,207,30,0.2,0.133333,0.194444,0.111111,1.028571,1.2,0.00270474,0.0,0.00058265,0.01746814,0.01486698,0.0,8.78e-05,0.00049486
0xfce8ee048678da92153f6a294f410e84d2991e2f,423,1,8952,71394,True,3,3,0.5,0.525071,0.0,0.18139,0.525512,0.01,0.181837,0.001341,21,3,0.1,0.1,0.016667,0.016667,6.0,6.0,0.00959627,0.0,0.0005586,0.02361252,0.33333333,0.0,0.00022344,0.00033516
0x37c845c3662653d338bc72cca301b6d306791432,779,0,5007,10845,False,0,3,0.0,0.0,0.0,0.0,0.99798,0.988,0.991327,2.97398,3,3,0.0,0.1,0.0,0.016667,0.0,6.0,0.01427198,0.0,0.00019976,0.20045915,0.0,0.0,0.00019976,0.0
0x4d55c9aa978b026221de8eaec0f005884d3c37a1,950,0,8057,22893,False,1,1,0.5,0.0,0.0,0.0,7.235091,7.235091,7.235091,7.235091,28,2,0.033333,0.033333,0.005556,0.005556,5.999999,5.999999,0.01129555,0.0,0.00024826,0.1591424,0.0,0.0,0.00012413,0.00012413
0x3a5bc6f549725cf454c54f27ac274df96f9abe49,335,1,74375,583438,True,41,16,0.719298,0.99958,0.0,0.069013,1.0,0.001,0.176863,0.000291,280,26,0.366667,0.133333,0.166667,0.061111,2.2,2.181818,0.00416583,0.00101308,0.00053782,0.05345622,0.01564723,0.0,0.00017479,0.00036303
0xe84d8e38ef02d4b4103258051e3bfb3065249133,577,0,5194,13489,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.0129866,0.0,0.00019257,0.0,0.0,0.0,0.0,0.00019257
0x7acdbca41177c4989812f740e7d122266f28f9be,935,0,12578,167979,False,7,0,1.0,3.0,0.0,0.714929,0.0,0.0,0.0,-5.0045,156,6,0.033333,0.0,0.038889,0.0,0.857143,0.0,0.00843171,0.0,0.00031804,0.0,0.16666667,0.0,0.0,0.00031804
0xdeefc1fe4a1638b1b3357e628ac655e17988fc2f,568,0,3243,10082,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01681106,0.0,0.00030845,0.0,0.0,0.0,0.0,0.00030845
0xb59cad7ea0d7baa6d35efa65ea19cb868c9015e4,595,0,263,812,False,1,0,1.0,0.141475,0.141475,0.141475,0.0,0.0,0.0,-0.141475,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.06101683,0.0,0.00381679,0.0,0.0,0.0,0.0,0.00381679
0xf912712c51d7cab1b2a8ef0e3eccf017d598e7ff,531,0,1729,32592,False,167,0,1.0,0.05,0.0,0.000602,0.0,0.0,0.0,-0.1005,23,5,5.566667,0.0,0.927778,0.0,6.0,0.0,0.02351615,0.0,0.00231481,0.0,0.0,0.0,0.0,0.00231481
0xb79801c09906daca314c59935018f97db261f3d7,582,0,5009,16636,False,2,0,1.0,10.013784,0.1,5.056892,0.0,0.0,0.0,-10.113784,0,1,0.066667,0.0,0.011111,0.0,5.999999,0.0,0.01328907,0.0,0.00019968,0.0,0.0,0.0,0.0,0.00019968
0xb2a9fa08a8c1869651f77b9ee18137bc9c7fed69,708,0,4146,11814,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01471045,0.0,0.00024125,0.0,0.0,0.0,0.0,0.00024125
0x697a278a1a51ab5ba4e65bf7f6f55cffd4e72b35,449,1,17900,420655,True,8,2,0.8,0.116833,0.0,0.039643,0.317832,0.006,0.161916,0.006684,92,4,0.166667,0.033333,0.044444,0.011111,3.75,3.0,0.00713563,1.129e-05,0.00044695,0.0474385,0.23809524,0.0,0.00011174,0.00033521
0x3ae7ce4b4a8be1eac3bf3890e0a3353819387919,454,1,4782,53137,True,2,1,0.666667,0.097411,0.0,0.048705,0.1,0.1,0.1,0.002589,0,1,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.01357453,0.0,0.00062748,0.00471892,1.0,0.0,0.00020916,0.00041832
0xa5167bf9b8e70cb228c0e558829090e63bee22f9,229,1,7544,49719,True,2,1,0.666667,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0,1,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.010599,0.0,0.00039772,0.00989347,0.66666667,0.0,0.00013257,0.00026515
0x504e85506c4124e560b9a6532314f4f1f9d37e6d,353,1,46546,524696,True,11,9,0.55,5.019389,0.0,0.775802,5.0,0.02,0.950694,0.022425,286,9,0.033333,0.0,0.027778,0.0,1.2,0.0,0.00469921,4e-08,0.0002793,0.04616287,0.15151515,0.0,0.00015039,0.00012891
0x6050726b2c27f9bef8f0f904d9a9cc368a3abdd4,729,0,41182,74826,False,8,0,1.0,0.923623,0.249203,0.427504,0.0,0.0,0.0,-3.420033,26,8,0.266667,0.0,0.044444,0.0,6.0,0.0,0.0043548,0.0,0.00016998,0.0,0.0,0.0,0.0,0.00016998
0x75d615c9fb67e04c215049979ea8015b38656de2,213,1,210,367,True,1,3,0.25,676.639,676.639,676.639,373.0,53.65,225.549559,0.009677,9,2,0.033333,0.1,0.005556,0.016667,5.999999,6.0,0.06983906,0.00938535,0.01913876,0.48330004,0.0,0.0,0.01435407,0.00478469
0x8bd0e0d7b01556b510757499fc702eb9a99d7d3c,80,1,11883,112159,True,5,3,0.625,1.057938,0.00061,0.294909,1.08,0.068,0.493626,0.006331,387,5,0.033333,0.033333,0.016667,0.011111,2.0,3.0,0.00924426,5.161e-05,0.00058913,0.08955931,0.0,0.0,0.00025248,0.00033664
0xd80c5ba61896cd054aef11e63832bf3758e51198,149,1,87,1179,True,16,9,0.64,7.3,1.0,6.637545,23.4157,0.599139,11.801611,0.013776,0,1,0.533333,0.3,0.088889,0.05,6.0,6.0,0.11134087,0.14227086,0.29069767,0.40601576,0.0,0.0,0.10465116,0.18604651
0xf6e755da47cea10857aef254a2a0904971440abb,303,1,40,64,True,2,3,0.4,11.973524,1.0,6.486762,6.933439,0.9979,4.325495,0.002961,0,1,0.066667,0.1,0.011111,0.016667,5.999999,6.0,0.15968584,0.02564103,0.1025641,0.50720056,0.0,0.0,0.07692308,0.02564103
0x4f3f5cd079e119dcad3fa456a42067f75b1ba02e,629,0,8938,10675,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.00952269,0.0,0.00011189,0.0,0.0,0.0,0.0,0.00011189
0x2208dbfe4b74cd5c3548f1833e793bd93420f51a,778,0,16627,61005,False,2,3,0.4,0.0,0.0,0.0,0.001,0.000254,0.000685,0.002056,176,4,0.033333,0.033333,0.011111,0.016667,3.0,2.0,0.00698193,0.0,0.00018044,0.01514268,0.66666667,0.0,6.015e-05,0.00012029
0x408cda7417df8bfc7eb695ddbc92d18fcd322717,507,0,4309,14384,False,0,1,0.0,0.0,0.0,0.0,0.687,0.687,0.687,0.687,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.01522135,0.0,0.00023213,0.02257443,0.0,0.0,0.00023213,0.0
0x78505a5fa9f8b630382a3664a2491e019fb54f74,343,1,8304,72496,True,4,2,0.666667,1.157638,0.0,0.53941,2.159516,0.005,1.082258,0.006877,71,3,0.066667,0.033333,0.022222,0.011111,3.0,3.0,0.01120702,4.192e-05,0.00072263,0.15280652,0.13333333,0.0,0.00024088,0.00048175
0xab8109cc302c38a4d3b6a3b33dfd214aec0df3aa,486,1,23903,117314,True,39,97,0.286765,14.988265,0.001,1.443293,12.634904,0.016932,0.672104,8.905661,469,97,0.033333,0.0,0.066667,0.138889,0.5,0.0,0.00856553,0.0005465,0.00347251,0.10507011,0.00632911,1.063e-05,0.00209188,0.00138064
0x9c0719a54066e4634c5d2d8f20fcf3dc35709c0b,712,0,7160,10809,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01083708,0.0,0.00013968,0.0,0.0,0.0,0.0,0.00013968
0xfba4b747f05e26af411599d25482757bcbe4c939,134,1,65785,658937,True,23,6,0.793103,0.017651,0.0,0.001657,0.02,0.001325,0.00808,0.010362,145,13,0.2,0.033333,0.127778,0.033333,1.565217,1.0,0.00378868,0.00037411,0.00033443,0.05442059,0.05789474,0.0,7.601e-05,0.00025842
0xecfd2b1d275c03ae6c71919e66f62a5833bcf9ea,704,0,3766,13123,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01549508,0.0,0.0002656,0.0,0.0,0.0,0.0,0.0002656
0x3d6b1ce6ba915bf0001b4fc135e98474ef6eeffd,312,1,14727,282252,True,11,7,0.611111,6.772709,0.019906,0.65885,4.994,0.007,1.036689,0.009471,14,13,0.366667,0.233333,0.061111,0.038889,6.0,6.0,0.00846188,0.00218357,0.00122233,0.05507302,0.0130719,0.0,0.00047535,0.00074698
0x062277aa6340fea9fa2c424055ef654c195ab34c,723,0,5521,14118,False,0,1,0.0,0.0,0.0,0.0,0.0677,0.0677,0.0677,0.0677,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.01357309,0.0,0.00018116,0.19752619,0.0,0.0,0.00018116,0.0
0xc0031f4cebc5b36f8f7dc16b7afff959996482a4,630,0,13283,269641,False,12,8,0.6,12.156,0.0,3.701406,9.949711,0.135,4.310415,-9.933549,443,12,0.133333,0.033333,0.022222,0.005556,6.0,5.999999,0.00856244,4.217e-05,0.00105406,0.02655452,0.02564103,0.0,0.00030116,0.0007529
0xc2d176d52e03910359cd3a4a0452eebc05e5f143,1,1,10022,31742,True,7,4,0.636364,13.938337,0.00458,3.985362,26.83401,0.01246,6.97558,0.004788,423,5,0.066667,0.066667,0.011111,0.011111,5.999999,5.999999,0.00995317,8e-07,0.0009979,0.00084822,0.0,7.819e-05,0.00039916,0.00059874
0xde76f91c00f541b3cae2bc1b3d67d0093fd1e1bd,317,1,22466,263468,True,15,7,0.681818,0.001625,0.0,0.000269,0.003,5e-05,0.00098,0.002826,352,6,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.00603561,1.07e-06,0.00093479,0.02240224,0.14379085,0.0,0.0003116,0.00062319
0x0c3130255b42ea7511916528c200a1d2e683bf72,707,0,7417,10808,False,0,1,0.0,0.0,0.0,0.0,0.135,0.135,0.135,0.135,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.01161556,0.0,0.00013484,0.03648143,0.0,8e-07,0.00013484,0.0
0xdcd2820d24116f2cfc7196b6da68d84c557f77be,548,0,2953,7624,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.017674,0.0,0.00033875,0.0,0.0,0.0,0.0,0.00033875
0x8ff29e45e09c1189f4fab55556035f964547eaf6,873,0,31834,241396,False,5,2,0.714286,1.0,0.0,0.6,3.979755,1.330931,2.655343,2.310686,19,3,0.166667,0.066667,0.027778,0.011111,6.0,5.999999,0.00544327,0.0,0.00015707,0.00649675,0.2,0.0,6.283e-05,9.424e-05
0x4df1407df017453ac55dd27c7bdf99b55b7af18c,533,0,14292,27280,False,2,1,0.666667,2.143951,0.091728,1.117839,0.077846,0.077846,0.077846,-2.157833,13,2,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.00852938,0.0,0.00013995,0.14151056,0.0,0.0,6.997e-05,6.997e-05
0xcc38b61a1a4366cc033159744364862c65a05e3d,478,1,8510,97062,True,3,2,0.6,0.0475,0.0,0.019688,0.0549,0.01,0.03245,0.005837,4,3,0.1,0.066667,0.016667,0.011111,6.0,5.999999,0.01028477,8.198e-05,0.00058761,0.05624173,0.16666667,8e-07,0.00023505,0.00035257
0x9503a91432fc93a4a7d6fc3e0788bca843f771f6,405,1,8300,333273,True,5,2,0.714286,1.0,0.0,0.225151,1.066306,0.002,0.534153,-0.057449,85,5,0.1,0.033333,0.027778,0.011111,3.6,3.0,0.01075703,7.231e-05,0.00072298,0.09732794,0.06666667,0.0,0.00024099,0.00048199
0x27a04ac818bc0df91e127ad57ec0e448864eda2f,173,1,5537,115494,True,6,6,0.5,9.998296,0.052518,4.02296,10.000054,0.050102,4.024875,0.011491,122,5,0.033333,0.033333,0.033333,0.033333,1.0,1.0,0.01398221,0.0,0.00090318,0.14828781,0.3,0.0,0.00072254,0.00018064
0x197f986c640aedfd3ce94553c61ece11937bc2bb,126,1,24989,461729,True,8,8,0.5,6.0,0.01722,1.106965,3.12416,0.008566,1.109494,0.020229,9,8,0.266667,0.266667,0.044444,0.044444,6.0,6.0,0.0067439,0.00099025,0.00064031,0.06158077,0.025,0.0,0.00032015,0.00032015
