node,betweenness_centrality,clustering_coefficient,in_degree,freq_in_long,out_degree,freq_out_long,freq_out_short,max_out_amount,in_degree_centrality,active_days
0x4482b379bd92a12001cd71d9abc10a4b26b9ddf4,-0.17529191815793524,-0.1114586510851622,0.013073084207956972,0.5091245847613688,0.8071147824468485,1.1564912126328704,4.069441292575638,-0.018194384895327747,-0.20573318014869135,0.22369816399499665
0x4beccb4fda2329cf04f2ae1df14c693eb6891a12,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.03403978755258864,-0.20765097097445206,-0.21625857719111996
0x30d9c49b8260c6ab5b4ae82441daf4320314fa6c,-0.17549202987569018,-0.2765009016346269,-0.027841916108056412,-0.036630836923877766,-0.10263538688569371,-0.11067176907030406,-0.1971629632936861,-0.03403978755258864,0.45732504350568565,-0.10626939189459081
0x5c749e3a8c9d6e42917bb32a2e0cca4118acebbc,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,0.08981176431926716,0.15738134812994478,0.213088345319819,-0.02917218029253926,-0.20765097097445206,0.22369816399499665
0xc05212f1a9591c60ca456ca2623aed7455dea644,-0.17549202987569018,-0.2765009016346269,-0.03295629114755809,-0.10484259004484849,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.03403978755258864,-0.20547969129197152,-0.10626939189459081
0xab8d7b1ea85fdce9c74c599521686c922740e044,-0.17549202987569018,-0.2765009016346269,-0.027841916108056412,-0.036630836923877766,-0.10263538688569371,-0.11067176907030406,-0.1971629632936861,-0.03403978755258864,-0.2040444070623176,-0.10626939189459081
0x77d4b24547cf1905d3c479a2c5aab0688d65a126,-0.17549202987569018,-0.009672603340222253,-0.01761316602905307,0.09980494866155984,1.7868457340357402,0.7909650321473876,1.6079383639004645,-0.03362292079923076,-0.20679128998293217,6.2731033553041
0x9042396d6feaec95ec9dada7dfb9b2c8615f9e72,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.03401857938775661,-0.20765097097445206,-0.21625857719111996
0xbb68614451f1ec58e1cc7d7be424851aaa677a48,-0.17549202987569018,-0.2765009016346269,-0.03295629114755809,-0.10484259004484849,-0.10263538688569371,-0.11067176907030406,-0.1971629632936861,-0.03403978755258864,-0.17643141105623278,-0.21625857719111996
0x468abb5f7f012eb6c64a7c92973f7df2427a18ac,-0.17549202987569018,-0.2765009016346269,-0.03295629114755809,-0.10484259004484849,-0.10263538688569371,-0.11067176907030406,-0.1971629632936861,-0.03403978755258864,-0.181184393617331,-0.21625857719111996
0xb71a5e25151966bb85bafbaca41e82b611e4ddbd,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.067644995757519,-0.0619352374276871,-0.03306194754769833,-0.03403978755258864,-0.20765097097445206,-0.10626939189459081
0x47e1577f84db5606f4c93221a03526dbbd67b1fa,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.05014980019343165,-0.08630131008313999,-0.11511368617215656,-0.03403978755258864,-0.20765097097445206,0.0037197934019383354
0x5af9fd4a1bf86ce7cd8c246a633b243f9fe92161,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.03403978755258864,-0.20765097097445206,-0.21625857719111996
0x87d8667df797d3450daadecb13147258c12b4aaa,-0.17549202987569018,-0.2765009016346269,-0.03295629114755809,-0.10484259004484849,-0.10263538688569371,-0.11067176907030406,-0.1971629632936861,-0.03403978755258864,-0.20358823351638422,-0.21625857719111996
0xf8e4bbcbb32a4e999234ae87487bcf22cb44145d,16.01477623499822,-0.2765009016346269,-0.03295629114755809,-0.10484259004484849,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.02187291601726686,8.658695800097249,-0.21625857719111996
0x49d68c73b516c2854268872fade07c38d215a4de,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.033480012717682965,-0.20765097097445206,-0.21625857719111996
0xc9a13b55dc30ab5b21f3df4bb84740b50a4e7ede,-0.14079401799952818,-0.2765009016346269,-0.027841916108056412,-0.036630836923877766,-0.032654604629344296,-0.013198705785070139,-0.03306194754769833,-0.03401841388910977,-0.1825100897997986,-0.10626939189459081
0xe2aae4c0beaae4528ff120abd322cfcc2e51ba6e,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.03403978755258864,-0.20765097097445206,-0.21625857719111996
0xad2d371ece73fa4325da434687a94f7c9ef045bc,0.7118591830758693,-0.2765009016346269,-0.01761316602905307,-0.10484259004484849,-0.032654604629344296,-0.013198705785070139,-0.11511368617215656,-0.02418288285098864,1.429213023747363,0.11370897869846748
0x5f3e4d74d76e51ea39b0401c3e697cc5e1ed0cf9,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.03403978755258864,-0.20765097097445206,-0.21625857719111996
0xcfae67b0a8a703ab6834c50a25d2fd8443002dd4,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.033921163963661245,-0.20765097097445206,-0.21625857719111996
0x38c7f24857f447a9a362e7bcefeeb4bc6e1c5824,-0.17549202987569018,-0.2765009016346269,-0.03295629114755809,-0.10484259004484849,-0.10263538688569371,-0.11067176907030406,-0.1971629632936861,-0.03403978755258864,-0.2030863096206546,-0.21625857719111996
0x7c57981af4cee87567774b53f9da1bfceb8b944b,4.008247053183601,-0.2765009016346269,-0.027841916108056412,-0.036630836923877766,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.025765366309266995,0.10344901372628344,0.0037197934019383354
0x8a29e0a80cc8e337e09ed2a029ead3eb3b703b6f,-0.17549202987569018,4.6153516414171705,-0.03295629114755809,-0.10484259004484849,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.03403978755258864,-0.2044096118894701,-0.21625857719111996
0xfe3961b56c1ebb8ca3533c75c44acc107d64e8e7,-0.17549202987569018,-0.2765009016346269,-0.03295629114755809,-0.10484259004484849,-0.10263538688569371,-0.11067176907030406,-0.1971629632936861,-0.03403978755258864,-0.2048812128789394,-0.21625857719111996
0xf779f2f5892d25e19bdf344b1d3f5fe687a42bee,-0.17549202987569018,4.6153516414171705,-0.03807066618705976,-0.17306662250931537,-0.067644995757519,-0.0619352374276871,-0.11511368617215656,-0.01943839684897494,-0.20765097097445206,-0.10626939189459081
0xc5e8da2a1f98ea8996d6f39a1bc4d69c39a222a7,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.03403978755258864,-0.20765097097445206,-0.21625857719111996
0x88eded244d147c6a96b2565a3831020462fed555,-0.17549202987569018,-0.2765009016346269,-0.002270040910548047,0.1680289811260267,-0.10263538688569371,-0.11067176907030406,-0.1971629632936861,-0.03403978755258864,-0.08953793128249,0.443676534588055
0xd898bc368c10d3e1ee6b04afefa5c29846218da4,-0.17549202987569018,-0.2765009016346269,-0.027841916108056412,-0.036630836923877766,-0.10263538688569371,-0.11067176907030406,-0.1971629632936861,-0.03403978755258864,-0.20465166315874087,-0.10626939189459081
0x59027d7292ae7f48fb80f562a946d8115f98608e,-0.17549202987569018,0.21268435267055286,0.08978870980048206,0.1680289811260267,0.4397156756010142,0.035537825857546834,-0.03306194754769833,0.11442121168139303,-0.20305199685830744,3.193406167001284
0xa6e0119d318ec1a23a62c3fd0ae5bfa9cdcd3810,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,0.019830982062917755,0.059908284844710884,0.213088345319819,-0.03403978755258864,-0.20765097097445206,-0.10626939189459081
0xc65f608364aa4ba397114eecf4616488555642ff,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.067644995757519,-0.08630131008313999,-0.11511368617215656,-0.03161365040399853,-0.20765097097445206,-0.10626939189459081
0x66479572a572a25e91d1941e95d2a2f1994595d7,-0.17549202987569018,-0.2765009016346269,-0.02272754106855474,0.03159319554058913,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.03403978755258864,-0.20528152843965644,0.0037197934019383354
0xfac6a85ff4dba61c8ed3c32eb19ffe5234891a4d,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.015159409065256946,-0.0619352374276871,-0.11511368617215656,-0.03403978755258864,-0.20765097097445206,0.11370897869846748
0x6dcd063d7ca2cc8101aac88594dd92ba097772e8,-0.17549202987569018,-0.2765009016346269,-0.03295629114755809,-0.10484259004484849,-0.10263538688569371,-0.11067176907030406,-0.1971629632936861,-0.03403978755258864,2.452253086946099,-0.21625857719111996
0xc5b045f3117cd7c445cd2162b73523fa489e4b78,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.067644995757519,-0.0619352374276871,-0.03306194754769833,0.23124480812010295,-0.20765097097445206,-0.10626939189459081
0x4898a6ef9a0672690a2f3cd37f93b19787382af0,-0.17549202987569018,-0.2765009016346269,-0.03295629114755809,-0.10484259004484849,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.03402169222259942,0.5983805536684299,-0.21625857719111996
0xa53866116419e662453ffff2efb49db285e06d41,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.032654604629344296,-0.013198705785070139,0.13103660669536077,-0.03400255035704927,-0.20765097097445206,0.11370897869846748
0x08e4467870ddd5a5b9630dbb3857c4f12de00410,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.032654604629344296,-0.013198705785070139,0.13103660669536077,-0.03402031712354845,-0.20765097097445206,0.11370897869846748
0xa6702737d2792160db27ec282aa07530368fff7d,-0.17549202987569018,2.984734143372747,-0.027841916108056412,-0.036630836923877766,-0.015159409065256946,0.011171753202093924,0.213088345319819,-0.0340184406609497,-0.2009442888828112,-0.21625857719111996
0x20f7c45c35983ec5f6df33f046e3e1709c01b406,-0.17549202987569018,-0.2765009016346269,-0.03295629114755809,-0.10484259004484849,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.034016062834803164,-0.17962249795452007,-0.10626939189459081
0x7cd61c32a61826b0c0f52fd1b89e3bc57343cd7b,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.03403978755258864,-0.20765097097445206,-0.21625857719111996
0xc514e0377f7d1a64ea268c4e4e7bc1242f3d7fa0,-0.17549202987569018,-0.2765009016346269,-0.03295629114755809,-0.10484259004484849,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.03355430457348947,-0.09098864295567986,-0.21625857719111996
0x1ac7c55e81ce22b17c8e90352a4652da1a765b3b,-0.17549202987569018,-0.2765009016346269,-0.03295629114755809,-0.10484259004484849,-0.10263538688569371,-0.11067176907030406,-0.1971629632936861,-0.03403978755258864,-0.19898686548658748,-0.21625857719111996
0x159dd7fc6a4a1e77f63666002282885637d95190,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.067644995757519,-0.0619352374276871,-0.03306194754769833,-0.03403978755258864,-0.20765097097445206,-0.21625857719111996
0x6fb1e76f4ba36280c51729fab0eb024c99896439,1.8879735475800454,-0.2765009016346269,-0.03295629114755809,-0.10484259004484849,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.03379428004521354,1.2700736238660344,-0.21625857719111996
0xc89e0a67b2ccf36bfb82a3e0905cf3c872a63d4d,-0.17549202987569018,-0.2765009016346269,-0.03295629114755809,-0.10484259004484849,-0.10263538688569371,-0.11067176907030406,-0.1971629632936861,-0.03403978755258864,-0.2028599517853256,-0.21625857719111996
0x74be25f42f2f800e9157288296ea325741edb8d0,-0.17549202987569018,4.6153516414171705,-0.027841916108056412,-0.036630836923877766,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,0.01682466391987822,-0.1972281369234904,-0.10626939189459081
0xae9df88bd8aede12fcae9cdbe57f634b5f3162de,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.03403978755258864,-0.20765097097445206,-0.21625857719111996
0x7e3d7d8e31b3f472fcd3c1552a9f009131c50c6c,-0.17339134254731592,-0.17184098835769493,0.5705399635136393,7.944942435556947,0.8770955647031979,1.2539642759181044,0.6233371924303953,1.3322975703432742,-0.18838581786374511,3.0834169817047545
0x9aeec278b5b25d1a0d44bb4d3453c04568219b20,-0.17549202987569018,-0.2765009016346269,-0.03295629114755809,-0.10484259004484849,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.01627434991019038,-0.2038369345457998,-0.21625857719111996
0x6a899a2bf9e63e2022cbb69dbcc217b4ae1f387a,-0.17549202987569018,-0.2765009016346269,-0.03295629114755809,-0.10484259004484849,-0.10263538688569371,-0.11067176907030406,-0.1971629632936861,-0.03403978755258864,5.11215714486665,-0.21625857719111996
0x746499feff0c7083b95042e7be5d40820a93bec9,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.067644995757519,-0.0619352374276871,-0.03306194754769833,-0.03403978755258864,-0.20765097097445206,-0.21625857719111996
0x7aa0791c09a715c6fee9bcd811694f13fff9983f,-0.17549202987569018,-0.2765009016346269,-0.03295629114755809,-0.10484259004484849,-0.10263538688569371,-0.11067176907030406,-0.1971629632936861,-0.03403978755258864,-0.20406382436194043,-0.21625857719111996
0x5fb5c1dbd5c0e3b0624a88bb0e4d3e5886995f1f,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.033891520235447545,-0.20765097097445206,-0.21625857719111996
0x68b9450fc3633f688cef67bc14c060b809335f36,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.03403978755258864,-0.20765097097445206,-0.21625857719111996
0xad01462dd798b9c2a5eed91cfe83df87809eeeaa,-0.17549202987569018,-0.2765009016346269,-0.03295629114755809,-0.10484259004484849,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,0.09738509736998248,-0.20328261054012917,-0.21625857719111996
0x4f5be23481412937a522592d11066e1ee187e1e4,-0.17441472941457248,-0.2765009016346269,-0.03295629114755809,-0.17306662250931537,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.03403978755258864,-0.2049689897128508,-0.10626939189459081
0x5e263c83ee35961f4c667b69dce5e9f956da5923,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.05014980019343165,-0.03756477844052303,0.04898732957383122,-0.01944125900204385,-0.20765097097445206,0.0037197934019383354
0x05d357a2b4cf659ae14dbc5bfb39182e837e2c02,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.032654604629344296,-0.013198705785070139,0.13103660669536077,-0.031607008553892195,-0.20765097097445206,0.0037197934019383354
0x79bffc1ad406a688e0e1b5136682316bc6c51076,-0.17167145033233944,0.2670382643801811,-0.012498790989551393,0.1680289811260267,-0.032654604629344296,-0.013198705785070139,-0.1971629632936861,-0.03310838063859272,-0.18753677648845685,0.443676534588055
0xd6762cfaa3c803e0c44864b14cd949340d6d44e5,-0.17549202987569018,-0.2765009016346269,-0.002270040910548047,0.30446476671146433,-0.10263538688569371,-0.11067176907030406,-0.1971629632936861,-0.03403978755258864,-0.20205107496131194,0.33368734929152577
0xffe17cc1804c255c2cefa79bd1701fb5cccd44d9,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.067644995757519,-0.0619352374276871,-0.03306194754769833,-0.03403978755258864,-0.20765097097445206,-0.10626939189459081
0x19c01ad129d2056ad82483095caa5a2801919876,2.493233294792294,-0.2765009016346269,-0.02272754106855474,-0.17306662250931537,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.017895608727902287,5.492143324859412,-0.10626939189459081
0x436edcdb2c636309e0bd7283599e93583fdfca96,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.03403978755258864,-0.20765097097445206,-0.21625857719111996
0x7fec409aabdc47ffdfa705b42a4c5f51da9b7073,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.03403978755258864,-0.20765097097445206,-0.21625857719111996
0x859a08a0fe64844052a3277b9c75b1556c3373b5,0.703678888050556,-0.2765009016346269,-0.03295629114755809,-0.10484259004484849,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.033942732331430525,-0.2038531599605531,-0.10626939189459081
0xee7f64933a3c486a0bd38f5c7ea767b682d15d27,-0.17549202987569018,1.354116596409797,-0.03295629114755809,-0.10484259004484849,-0.067644995757519,-0.0619352374276871,-0.11511368617215656,-0.03401825082426656,-0.20209336743583287,-0.10626939189459081
0x08f46e699dd41cec0ed7d3b58ec0b261c0fe2f6f,-0.17549202987569018,-0.2765009016346269,-0.03295629114755809,-0.10484259004484849,-0.10263538688569371,-0.11067176907030406,-0.1971629632936861,-0.03403978755258864,-0.20446227798981692,-0.21625857719111996
0x23a0ee304fa9ca5782d4f53a5240cd545eed56c2,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,0.0023357864988304044,0.035537825857546834,-0.03306194754769833,-0.03403978755258864,-0.20765097097445206,0.22369816399499665
0xcab857c64ad7c8a6768396a3ab11fd8929ed756d,-0.17549202987569018,-0.2765009016346269,-0.03295629114755809,-0.10484259004484849,-0.10263538688569371,-0.11067176907030406,-0.1971629632936861,-0.03403978755258864,3.5922118929147904,-0.21625857719111996
0x0a4714f797696b779a73c6bc50bcefd8b48b24a7,-0.1743899583038795,0.15833044096092455,-0.012498790989551393,0.1680289811260267,0.0023357864988304044,0.035537825857546834,-0.03306194754769833,-0.021719377081463126,-0.19759227778901972,0.443676534588055
0xf06c071aff991b2187c55f1cf60c438e0638fbc3,-0.17549202987569018,-0.2765009016346269,-0.03295629114755809,-0.10484259004484849,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,0.0009983471506839817,-0.20304109125166997,-0.21625857719111996
0x254d8c54ee4a283722210862bfecb0803f2f3664,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.067644995757519,-0.0619352374276871,-0.03306194754769833,-0.03403978755258864,-0.20765097097445206,-0.21625857719111996
0x11d1f2b950029b6663032ae2906273c86bec8fb1,-0.17549202987569018,-0.2765009016346269,-0.03295629114755809,-0.10484259004484849,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.031375015958074605,-0.2038401264306693,-0.21625857719111996
0x03492aacd0ea52b0da3f1c182c717bac5c234408,-0.17549202987569018,-0.2765009016346269,-0.03295629114755809,-0.10484259004484849,-0.10263538688569371,-0.11067176907030406,-0.1971629632936861,-0.03403978755258864,-0.2033972524050255,-0.21625857719111996
0xd35dd478a3f220f34869471780a542a7f5ba2a91,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.03403978755258864,-0.20765097097445206,-0.21625857719111996
0x3cdfd40f13476474da8dbbe49917d9ca4ebc1047,-0.17549202987569018,-0.2765009016346269,-0.03295629114755809,-0.10484259004484849,-0.10263538688569371,-0.11067176907030406,-0.1971629632936861,-0.03403978755258864,-0.20436226559723908,-0.21625857719111996
0x2a4127e646f0ec5d39d604d9085a88296049d337,0.6134406460443899,-0.20238189999152675,-0.012498790989551393,0.09980494866155984,0.10730695988335451,0.011171753202093924,-0.11511368617215656,-0.03348266556363969,0.24318015765858894,0.6636549051811133
0xca3bb78ae02913fcef4a3ed30cb8d82657848395,-0.17549202987569018,-0.2765009016346269,-0.03295629114755809,-0.10484259004484849,-0.10263538688569371,-0.11067176907030406,-0.1971629632936861,-0.03403978755258864,0.5746736267714013,-0.21625857719111996
0xcbd3c3cc1f59a1ddf3e3b883929ced3ebf950483,-0.17549202987569018,2.984734143372747,-0.02272754106855474,0.03159319554058913,-0.10263538688569371,-0.11067176907030406,-0.1971629632936861,-0.03403978755258864,-0.20106584649825818,-0.10626939189459081
0xdfa8e0d144b1bd7b9f08cd05a7726cc20121292f,-0.16571666960497103,0.18938984004579448,-0.01761316602905307,0.09980494866155984,-0.032654604629344296,-0.013198705785070139,0.13103660669536077,-0.021835635013262144,-0.20229791405788697,0.33368734929152577
0xce4934f4deffa5247200b08b6060e0cd6e2264de,-0.17549202987569018,4.6153516414171705,-0.01761316602905307,0.09980494866155984,-0.015159409065256946,0.011171753202093924,-0.11511368617215656,-0.011999845991956231,-0.20483599450995474,0.443676534588055
0x79bc1eff0c5e6207a3d7f98f9cb461d2c0870d99,-0.17549202987569018,-0.2765009016346269,-0.03295629114755809,-0.10484259004484849,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.03316987555491255,-0.059053036865068374,-0.21625857719111996
0x142e749cfc3b9119c4e3e63a83bcc5809a69b9a7,-0.17549202987569018,-0.2765009016346269,-0.03295629114755809,-0.10484259004484849,-0.10263538688569371,-0.11067176907030406,-0.1971629632936861,-0.03403978755258864,-0.2042992258710664,-0.21625857719111996
0xdf2a7cc9c4b9fdefd9dd3f4ce10514262cc4615f,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.03403978755258864,-0.20765097097445206,-0.21625857719111996
0xb6c19004a7c6edd45e8c0c57ba3d1c61cfd161a8,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.03403978755258864,-0.20765097097445206,-0.21625857719111996
0xc06e91b96b4756e8ee70ef5d4808721009a637fe,-0.17549202987569018,-0.2765009016346269,-0.03295629114755809,-0.10484259004484849,-0.10263538688569371,-0.11067176907030406,-0.1971629632936861,-0.03403978755258864,-0.2049950567726184,-0.21625857719111996
0xbca6294a6c80ee0f20173547b8d85d4948a0cb39,-0.09601659261159216,-0.2346901890306378,0.08978870980048206,1.532399116323899,0.14229735101152924,0.2304883387597258,0.13103660669536077,-0.026738376662514565,-0.1872303555409844,2.093514314035992
0x02f49dbd95fce4c8b5a1018c9fbdaff0474e35b3,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.03403978755258864,-0.20765097097445206,-0.21625857719111996
0x4ad91d239e9e7509dc7e4aa12d5e5bd6cfd4cce2,-0.17549202987569018,-0.2765009016346269,-0.03295629114755809,-0.10484259004484849,-0.10263538688569371,-0.11067176907030406,-0.1971629632936861,-0.03403978755258864,-0.20135391410773096,-0.21625857719111996
0x4e5a898531cb3295d50307b768dbd4bb0857e7a1,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.03403978755258864,-0.20765097097445206,-0.21625857719111996
0xe10b1e3db259e3f578f26f1e838352a4373cb127,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.03365484986905305,-0.20765097097445206,-0.21625857719111996
0x12652934eda2f5bedf8e7d624d6f74d2f534fd61,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.03300567655920931,-0.20765097097445206,-0.21625857719111996
0xeb8e16a104548958972580285d34a51f8b5b3037,1.9594882298586975,-0.2765009016346269,-0.03295629114755809,-0.10484259004484849,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.03327964496623392,1.6922804609701692,-0.10626939189459081
0x8363e9a7cfcc3078f37e8a003cbeacee32d3a3fd,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.03390759550842385,-0.20765097097445206,-0.21625857719111996
0xc273119e973b6ed074ec4bb08c202642c465a5ab,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.015159409065256946,0.011171753202093924,0.213088345319819,-0.03355302682658371,-0.20765097097445206,0.22369816399499665
0x9a46ddfdbc5188f9eeb1b339da273c018c3329a7,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.03403978755258864,-0.20765097097445206,-0.21625857719111996
0x7339509a1b5e62a34eadc20b7d46624d3b161170,-0.17549202987569018,-0.2765009016346269,-0.03295629114755809,-0.10484259004484849,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.03160731277934595,-0.2038369345457998,-0.21625857719111996
0x9bd74b2438d0f1c1e73bc8b6f9effa2f80893693,0.9642243445675124,-0.2765009016346269,-0.012498790989551393,0.1680289811260267,-0.08514019132160636,-0.08630131008313999,-0.1971629632936861,-0.034038570650773634,0.19536492434219177,0.22369816399499665
0xb6c8f10ef15d0d4fc39e254c71218df43a1cbb9b,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,0.0023357864988304044,0.035537825857546834,0.29513762244134856,-0.03403978755258864,-0.20765097097445206,0.22369816399499665
0xe00a3cdb83b9630513229555a4d2faa57bc8045a,-0.17549202987569018,-0.2765009016346269,-0.03295629114755809,-0.10484259004484849,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.03403978755258864,-0.20502351774603816,-0.10626939189459081
0xdb486c8d4ecd3fb7113f6ad5e34a0ceb03617952,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.08514019132160636,-0.08630131008313999,-0.11511368617215656,-0.03403978755258864,-0.20765097097445206,-0.21625857719111996
0xdf30be252984ed187a7315b37727cfbf67e9089a,-0.17549202987569018,-0.2765009016346269,-0.03295629114755809,-0.10484259004484849,-0.10263538688569371,-0.11067176907030406,-0.1971629632936861,-0.03403978755258864,-0.2048439742221285,-0.21625857719111996
0x8861d3e05a0601b8cbce2ae14aae983a27433265,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.067644995757519,-0.0619352374276871,-0.03306194754769833,-0.03403978755258864,-0.20765097097445206,-0.21625857719111996
0x9f7460b662705663ac5cd1bfb317305a527523b7,-0.17549202987569018,4.6153516414171705,-0.03295629114755809,-0.10484259004484849,-0.067644995757519,-0.0619352374276871,-0.03306194754769833,-0.03401840172009162,-0.19924141830493045,-0.21625857719111996
0xdb16555635f789bddac24d20a98b55c24675cec7,-0.17549202987569018,-0.2765009016346269,-0.03807066618705976,-0.17306662250931537,-0.067644995757519,-0.0619352374276871,-0.03306194754769833,-0.03403978755258864,-0.20765097097445206,-0.21625857719111996
0x2a015d5fe7730dab6e72234cf903f904d583c991,-0.17549202987569018,-0.2765009016346269,-0.03295629114755809,-0.10484259004484849,-0.10263538688569371,-0.11067176907030406,-0.1971629632936861,-0.03403978755258864,-0.20446227798981692,-0.21625857719111996
